ano,experiencia,contrato,cargo,salario,moeda,salario_em_usd,residencia,tipo_trabalho,localizacao_empresa,tamanho_empresa,residencia_iso3
2024,Pleno,Integral,Data Scientist,297000,USD,297000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,127000,USD,127000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,223000,USD,223000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,120000,USD,120000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,113100,USD,113100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,67500,USD,67500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,198000,USD,198000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,168000,USD,168000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,90000,GBP,112500,GB,Presencial,GB,Média,GBR
2024,Pleno,Integral,Data Scientist,60000,GBP,75000,GB,Presencial,GB,Média,GBR
2024,Senior,Integral,Data Scientist,130000,USD,130000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,100000,USD,100000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,130000,USD,130000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,100000,USD,100000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,140000,USD,140000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,145000,USD,145000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,210000,USD,210000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,197000,USD,197000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,218000,USD,218000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,139000,USD,139000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,248700,USD,248700,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,136300,USD,136300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,248700,USD,248700,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,165500,USD,165500,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,171040,USD,171040,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,113300,USD,113300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,296300,USD,296300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,166600,USD,166600,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,130000,USD,130000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,235400,USD,235400,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,199234,USD,199234,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,187000,USD,187000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,127000,USD,127000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,174600,USD,174600,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,81900,USD,81900,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,350000,USD,350000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,329333,USD,329333,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,176355,USD,176355,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,312866,USD,312866,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,167537,USD,167537,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,329333,USD,329333,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,176355,USD,176355,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,311900,USD,311900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,207900,USD,207900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,257600,USD,257600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,146000,USD,146000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,216200,USD,216200,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,102900,USD,102900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,105000,USD,105000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,260590,USD,260590,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,130295,USD,130295,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,117480,USD,117480,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,78320,USD,78320,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,234565,USD,234565,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,63720,USD,63720,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,172057,USD,172057,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,312867,USD,312867,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,174117,USD,174117,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,329334,USD,329334,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,176356,USD,176356,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,185000,USD,185000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,125000,USD,125000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,115000,USD,115000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,222480,USD,222480,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,101970,USD,101970,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,172000,USD,172000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,75600,USD,75600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,222480,USD,222480,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,101970,USD,101970,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,105000,USD,105000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,70000,USD,70000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,224000,USD,224000,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,176000,USD,176000,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,201500,USD,201500,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,183000,USD,183000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,260000,USD,260000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,200000,USD,200000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,187000,USD,187000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,260625,USD,260625,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,70800,USD,70800,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,166000,USD,166000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,104000,USD,104000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,150000,USD,150000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,130000,USD,130000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,120000,USD,120000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,126500,USD,126500,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,92000,USD,92000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,250200,USD,250200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,117200,USD,117200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,329333,USD,329333,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,176356,USD,176356,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,240000,USD,240000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,161863,USD,161863,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,39600,EUR,44000,NL,Presencial,NL,Média,NLD
2024,Junior,Integral,Data Scientist,39600,EUR,44000,NL,Presencial,NL,Média,NLD
2024,Senior,Integral,Data Scientist,193300,USD,193300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,122800,USD,122800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,195500,USD,195500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,135150,USD,135150,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,264000,USD,264000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,132000,USD,132000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,172000,USD,172000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,75600,USD,75600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,250000,USD,250000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,110100,USD,110100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,96600,USD,96600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,209000,USD,209000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,133000,USD,133000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,280000,USD,280000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,200000,USD,200000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,162500,USD,162500,CA,Remoto,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,118000,USD,118000,CA,Remoto,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,207000,USD,207000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,135000,USD,135000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,120000,USD,120000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,188000,USD,188000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,156000,USD,156000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,245000,USD,245000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,200000,USD,200000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,257300,USD,257300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,171500,USD,171500,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,180000,USD,180000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,135000,USD,135000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,240000,USD,240000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,180000,USD,180000,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,385000,USD,385000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,245000,USD,245000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,200000,USD,200000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,130000,USD,130000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,350000,USD,350000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,282000,USD,282000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,176000,USD,176000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,250200,USD,250200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,117200,USD,117200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,294000,USD,294000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,117200,USD,117200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,294000,USD,294000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,137600,USD,137600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,253198,USD,253198,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,135799,USD,135799,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,198853,USD,198853,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,107799,USD,107799,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,260000,USD,260000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,120750,USD,120750,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,152300,USD,152300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,91400,USD,91400,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,179000,USD,179000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,112000,USD,112000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,200000,USD,200000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,170000,USD,170000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,158600,USD,158600,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,109400,USD,109400,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,181500,USD,181500,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,119213,USD,119213,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,125000,USD,125000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,75000,USD,75000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,230000,USD,230000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,230000,USD,230000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,154825,USD,154825,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,99100,USD,99100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,254000,USD,254000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,144800,USD,144800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,188500,USD,188500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,165100,USD,165100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,198650,USD,198650,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,137000,USD,137000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,218700,USD,218700,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,109300,USD,109300,US,Presencial,US,Média,USA
2024,Executivo,Integral,Data Scientist,234700,USD,234700,US,Presencial,US,Média,USA
2024,Executivo,Integral,Data Scientist,173500,USD,173500,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,219400,USD,219400,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,146300,USD,146300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,259000,USD,259000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,155000,USD,155000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,137000,USD,137000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,60300,USD,60300,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,149000,USD,149000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,115000,USD,115000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,163700,USD,163700,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,109100,USD,109100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,275000,USD,275000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,CA,Remoto,CA,Média,CAN
2024,Senior,Integral,Data Scientist,135000,USD,135000,CA,Remoto,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,177300,USD,177300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,136300,USD,136300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,102000,USD,102000,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,57000,USD,57000,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,138000,USD,138000,CA,Presencial,CA,Média,CAN
2024,Senior,Integral,Data Scientist,72000,USD,72000,CA,Presencial,CA,Média,CAN
2024,Pleno,Integral,Data Scientist,170186,USD,170186,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,170186,USD,170186,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,151800,USD,151800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,126900,USD,126900,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,132100,USD,132100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,110200,USD,110200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,200000,USD,200000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,150000,USD,150000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,253430,USD,253430,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,200740,USD,200740,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,359170,USD,359170,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,295490,USD,295490,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,247600,USD,247600,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,143300,USD,143300,US,Remoto,US,Média,USA
2024,Pleno,Integral,Data Scientist,110000,USD,110000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,80000,USD,80000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175000,USD,175000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,167500,USD,167500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,138500,USD,138500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,167500,USD,167500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,138500,USD,138500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,196900,USD,196900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,175420,USD,175420,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,250200,USD,250200,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,117200,USD,117200,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,149000,USD,149000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,115000,USD,115000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,172000,USD,172000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,75600,USD,75600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,220000,USD,220000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,136000,USD,136000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,173000,USD,173000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,85000,USD,85000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,155520,USD,155520,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,103680,USD,103680,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,266000,USD,266000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,177000,USD,177000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,158000,USD,158000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,108000,USD,108000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,128300,USD,128300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,85500,USD,85500,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,297000,USD,297000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,127000,USD,127000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,172000,USD,172000,EG,Presencial,EG,Média,EGY
2024,Senior,Integral,Data Scientist,75600,USD,75600,EG,Presencial,EG,Média,EGY
2024,Senior,Integral,Data Scientist,247600,USD,247600,US,Presencial,US,Grande,USA
2024,Senior,Integral,Data Scientist,143300,USD,143300,US,Presencial,US,Grande,USA
2024,Senior,Integral,Data Scientist,191500,USD,191500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,155000,USD,155000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,170200,USD,170200,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,83900,USD,83900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,291900,USD,291900,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,139300,USD,139300,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,154825,USD,154825,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,61600,USD,61600,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,187675,USD,187675,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,99100,USD,99100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,204600,USD,204600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,84500,USD,84500,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,187000,USD,187000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,127000,USD,127000,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,69100,USD,69100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,69100,USD,69100,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,312866,USD,312866,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,167537,USD,167537,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,222480,USD,222480,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,83430,USD,83430,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,135240,USD,135240,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,111600,USD,111600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,247000,USD,247000,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,114300,USD,114300,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,225000,USD,225000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,172000,USD,172000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,192700,USD,192700,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,173430,USD,173430,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,245100,USD,245100,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,176490,USD,176490,US,Remoto,US,Média,USA
2024,Senior,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,180000,USD,180000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,144000,USD,144000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,274400,USD,274400,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,183000,USD,183000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,172000,USD,172000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,101000,USD,101000,US,Presencial,US,Média,USA
2024,Executivo,Integral,Data Scientist,160000,USD,160000,US,Presencial,US,Média,USA
2024,Executivo,Integral,Data Scientist,100000,USD,100000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,190000,USD,190000,US,Presencial,US,Média,USA
2024,Junior,Integral,Data Scientist,128250,USD,128250,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,252000,USD,252000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,168000,USD,168000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,167500,USD,167500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,138500,USD,138500,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,163700,USD,163700,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,109100,USD,109100,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,267800,USD,267800,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,136218,USD,136218,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,172000,USD,172000,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,75600,USD,75600,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,218185,USD,218185,US,Presencial,US,Média,USA
2024,Senior,Integral,Data Scientist,158680,USD,158680,US,Presencial,US,Média,USA
2024,Pleno,Integral,Data Scientist,75600,EUR,84000,NL,Presencial,NL,Média,NLD
